cowcode	year	country	totton	tonn_prop	Battleship	DieselSub	NukeAttSub	BalSub	AircraftCarrier	region	region_prop	irst	milex	milper	pec	tpop	upop	cinc
369.0	1940	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.5815302							
369.0	1941	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.56561506							
369.0	1942	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.50606304							
369.0	1943	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.44705817							
369.0	1944	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.32621536							
369.0	1945	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.30351278							
369.0	1946	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.28632483							
369.0	1947	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.27078724							
369.0	1948	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.28357306							
369.0	1949	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.2520798							
369.0	1950	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.25436303							
369.0	1951	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.25334057							
369.0	1952	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.26166907							
369.0	1953	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.26714942							
369.0	1954	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.27650094							
369.0	1955	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.28160566							
369.0	1956	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.27353853							
369.0	1957	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.27297574							
369.0	1958	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.25713614							
369.0	1959	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.25201488							
369.0	1960	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.24912567							
369.0	1961	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.25902197							
369.0	1962	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.2641067							
369.0	1963	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.26318163							
369.0	1964	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.26417613							
369.0	1965	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.26248962							
369.0	1966	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.26354688							
369.0	1967	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.27138537							
369.0	1968	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.2762322							
369.0	1969	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.28355888							
369.0	1970	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.2986502							
369.0	1971	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.31360522							
369.0	1972	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.33784002							
369.0	1973	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.35098284							
369.0	1974	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.3848873							
369.0	1975	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.41395205							
369.0	1976	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.4232209							
369.0	1977	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.43319485							
369.0	1978	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.44434083							
369.0	1979	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.44926226							
369.0	1980	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.451291							
369.0	1981	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.469654							
369.0	1982	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.47152984							
369.0	1983	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.4663933							
369.0	1984	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.46836802							
369.0	1985	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.4745287							
369.0	1986	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.47707438							
369.0	1987	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.47493076							
369.0	1988	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.4649621							
369.0	1989	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.46691948							
369.0	1990	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.44639286							
369.0	1991	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.4339646	45000	4530000	-9	0.0	52000	19913	0.0185309
369.0	1992	"Ukraine"			0.0	0.0	0.0	0.0	0.0	1.0	0.42157635	42000	5300000	438	735392.3	52150	20308	0.0242301
369.0	1993	"Ukraine"	16075.0	0.0017956783	0.0	0.0	0.0	0.0	0.0	1.0	0.40841845	33000	1445000	510	607382.8	52179	20222	0.0204572
369.0	1994	"Ukraine"	16075.0	0.0018796852	0.0	0.0	0.0	0.0	0.0	1.0	0.39529458	24081	1098000	495	483485.0	51921	20136	0.0170713
369.0	1995	"Ukraine"	19650.0	0.002477662	0.0	0.0	0.0	0.0	0.0	1.0	0.38218194	22309	1005000	476	509113.3	51277	20049	0.0163135
369.0	1996	"Ukraine"	19117.0	0.002584171	0.0	3.0	0.0	0.0	0.0	1.0	0.34583163	22332	1286000	476	492140.3	51094	19963	0.0160281
369.0	1997	"Ukraine"	19117.0	0.0026570759	0.0	3.0	0.0	0.0	0.0	1.0	0.32587674	25629	1324000	450	448904.9	50698	18989	0.0156407
369.0	1998	"Ukraine"	29306.0	0.0042530093	0.0	4.0	0.0	0.0	0.0	1.0	0.29321718	24445	1415000	365	418569.1	50861	18014	0.0146
369.0	1999	"Ukraine"	28720.0	0.004363132	0.0	0.0	0.0	0.0	0.0	1.0	0.27073509	27453	1437000	340	408169.2	50658	19204	0.0148376
369.0	2000	"Ukraine"	22005.0	0.0034081885	0.0	0.0	0.0	0.0	0.0	1.0	0.26346558	31767	5100000	304	402060.7	50456	18729	0.0154471
369.0	2001	"Ukraine"	18500.0	0.0028755087	0.0	0.0	0.0	0.0	0.0	1.0	0.24662556	33108	4899000	304	399567.8	48923	18253	0.0155558
369.0	2002	"Ukraine"	18500.0	0.0028917135	0.0	0.0	0.0	0.0	0.0	1.0	0.24335739	34050	5500000	302	398278.1	48457	18197	0.0152509
369.0	2003	"Ukraine"	18500.0	0.0028922614	0.0	0.0	0.0	0.0	0.0	1.0	0.24271967	36932	5500000	296	418482.7	48003	18141	0.0149632
369.0	2004	"Ukraine"	18500.0	0.0029052936	0.0	0.0	0.0	0.0	0.0	1.0	0.24264243	38738	1013000	241	514932.9	47622	18084	0.0139714
369.0	2005	"Ukraine"	7010.0	0.0010987518	0.0	0.0	0.0	0.0	0.0	1.0	0.24172491	38641	1080000	187	434080.6	47821	18028	0.0125741
369.0	2006	"Ukraine"	3505.0	5.43507E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.23661658	40891	1269000	188	390201.8	46930	17997	0.0120048
369.0	2007	"Ukraine"	3505.0	5.4256327E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.24960326	42830	1802000	188	391158.7	46646	17965	0.011835
369.0	2008	"Ukraine"	3505.0	5.625628E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.23571524							
369.0	2009	"Ukraine"	3505.0	5.593136E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.22872718							
369.0	2010	"Ukraine"	3505.0	5.5197434E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.23046102							
369.0	2011	"Ukraine"	3505.0	5.4528104E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.22665505							
372.0	1996	"Georgia"	2140.0	2.8927793E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.34583163	83	110000	5	2728.629	5411	1738	4.35E-4
372.0	1997	"Georgia"	2140.0	2.9743905E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.32587674	104	109000	11	2915.682	5434	1701	4.705E-4
373.0	1996	"Azerbaijan"	2300.0	3.1090618E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.34583163	20	133000	80	24897.23	7574	2140	0.0012547
373.0	1997	"Azerbaijan"	2300.0	3.196775E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.32587674	25	146000	75	24188.11	7625	2279	0.0012191
373.0	1998	"Azerbaijan"	2300.0	3.3378563E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.29321718	8	197000	70	24385.77	7669	2328	0.0012011
373.0	1999	"Azerbaijan"	1150.0	1.747076E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.27073509	8	203000	75	22975.37	7697	2376	0.001218
373.0	2000	"Azerbaijan"	1150.0	1.7811483E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.26346558	8	830000	72	23334.03	7734	2392	0.0013071
373.0	2001	"Azerbaijan"	1150.0	1.7874784E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.24662556	8	833000	72	24597.37	8111	2408	0.0013474
373.0	2002	"Azerbaijan"	1150.0	1.7975517E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.24335739	-9	900000	72	25357.91	8172	2414	0.0016143
373.0	2003	"Azerbaijan"	1150.0	1.7978922E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.24271967	-9	950000	66	25944.88	8234	2427	0.0015121
373.0	2004	"Azerbaijan"	1150.0	1.8059932E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.24264243	-9	245000	66	27416.57	8307	2443	0.0013923
373.0	2005	"Azerbaijan"	1150.0	1.8025172E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.24172491	-9	314000	66	29097.54	8392	2466	0.0014172
373.0	2006	"Azerbaijan"	1150.0	1.7832613E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.23661658	300	658000	67	30517.89	8485	2489	0.0012726
373.0	2007	"Azerbaijan"	1150.0	1.7801647E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.24960326	150	936000	67	30150.84	8581	2512	0.0012793
373.0	2008	"Azerbaijan"	1150.0	1.8457837E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.23571524							
373.0	2009	"Azerbaijan"	1150.0	1.835123E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.22872718							
373.0	2010	"Azerbaijan"	1150.0	1.8110427E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.23046102							
373.0	2011	"Azerbaijan"	1150.0	1.7890819E-4	0.0	0.0	0.0	0.0	0.0	1.0	0.22665505							
375.0	1865	"Finland"								1.0	0.77009							
375.0	1866	"Finland"								1.0	0.7765944							
375.0	1867	"Finland"								1.0	0.7837875							
375.0	1868	"Finland"								1.0	0.8051385							
375.0	1869	"Finland"								1.0	0.81750023							
375.0	1870	"Finland"								1.0	0.8217145							
375.0	1871	"Finland"								1.0	0.82719964							
375.0	1872	"Finland"								1.0	0.8317156							
375.0	1873	"Finland"								1.0	0.83672965							
375.0	1874	"Finland"								1.0	0.82642555							
375.0	1875	"Finland"								1.0	0.8383078							
375.0	1876	"Finland"								1.0	0.8433442							
375.0	1877	"Finland"								1.0	0.8404473							
375.0	1878	"Finland"								1.0	0.8499897							
375.0	1879	"Finland"								1.0	0.85665977							
375.0	1880	"Finland"								1.0	0.8590939							
375.0	1881	"Finland"								1.0	0.8564467							
375.0	1882	"Finland"								1.0	0.85062116							
375.0	1883	"Finland"								1.0	0.8402611							
375.0	1884	"Finland"								1.0	0.8470218							
375.0	1885	"Finland"								1.0	0.84848815							
375.0	1886	"Finland"								1.0	0.85162663							
375.0	1887	"Finland"								1.0	0.8533641							
375.0	1888	"Finland"								1.0	0.85666937							
375.0	1889	"Finland"								1.0	0.8536205							
375.0	1890	"Finland"								1.0	0.84558564							
375.0	1891	"Finland"								1.0	0.84711856							
375.0	1892	"Finland"								1.0	0.84920746							
375.0	1893	"Finland"								1.0	0.83840996							
375.0	1894	"Finland"								1.0	0.8394687							
375.0	1895	"Finland"								1.0	0.84621346							
375.0	1896	"Finland"								1.0	0.85557616							
375.0	1897	"Finland"								1.0	0.84600043							
375.0	1898	"Finland"								1.0	0.8261791							
375.0	1899	"Finland"								1.0	0.8242588							
375.0	1900	"Finland"								1.0	0.826491							
375.0	1901	"Finland"								1.0	0.8325287							
375.0	1902	"Finland"								1.0	0.83383805							
375.0	1903	"Finland"								1.0	0.82738614							
375.0	1904	"Finland"								1.0	0.80449736							
375.0	1905	"Finland"								1.0	0.7737955							
375.0	1906	"Finland"			0.0	0.0	0.0	0.0	0.0	1.0	0.76228774							
